paper_id,ee_identifier,PI_decision,d1,d1_rationale,d2,d2_rationale,d1_ne_d2,primary_outcome,verifier_decision,verifier_rationale,final_outcome,primary_parse_error,primary_error,verifier_parse_error,verifier_error,primary_request_hash,verifier_request_hash,primary_wall_s,verifier_wall_s,reprocessed_after_interrupt
363,EE-211,exclude,include,"The paper describes a semi-autonomous robotic system used in total knee arthroplasty, which is within the included specialties (orthopedic surgery). The system controls or directs a physical robot to execute a surgical action, meeting the inclusion criteria for involving an autonomous or semi-autonomous robotic component. The study involves a physical surgical task (TKA) and provides data on task accuracy and alignment, which are relevant outcomes. The paper is a peer-reviewed original research article in English, published between 2010 and 2025. Although the paper does not explicitly mention the Yang et al. autonomy levels, it does describe a semi-autonomous system, which is within the scope of the review's intervention criteria.",include,"The paper describes a semi-autonomous robotic system used in total knee arthroplasty, which is within the included specialties (orthopedic surgery is excluded only when the task is specialty-specific, but the paper describes a generalizable autonomous task). The system controls or directs a physical robot to execute a surgical action, meeting the inclusion criteria. The paper involves a physical surgical task (TKA) and reports on task accuracy (alignment differences) and gap measurements, which are relevant outcomes. The paper is peer-reviewed and in English, published between 2010 and 2025.",False,IN,exclude,"The abstract describes a 'semi-autonomous' system, but the description focuses on *assisting* the surgeon and maintaining alignment *chosen by the surgeon*. This strongly suggests a teleoperated system with assistance features, rather than a system that independently controls or directs surgical actions. The robot 'sculpts' based on surgeon input, not independent decision-making. Fails test #2.",FLAGGED,False,False,False,False,a78d05c5ee34a1ba208be5cbf69c31bc4ac0d770a7fb244bc348205c2100da6a,2f45bea60913b1090cdd019a5328e9bfa596b30f3f91dde837ccc7c7f40d7ee8,9.987,10.756,False
384,EE-232,exclude,exclude,"The paper describes an active robotic system for total knee arthroplasty, which is a type of orthopedic surgery. According to the exclusion criteria, orthopedic surgery is excluded unless the autonomous task is generalizable (e.g., suturing, knot-tying). This paper specifically describes a specialty-specific autonomous task (bone preparation for TKA), which falls under orthopedic surgery and is therefore excluded.",exclude,"The paper describes an active robotic system for total knee arthroplasty, which is a type of orthopedic surgery. According to the exclusion criteria, orthopedic surgery is excluded unless the autonomous task is generalizable (e.g., suturing, knot-tying). This paper specifically describes a specialty-specific autonomous task (bone preparation for TKA), which falls under orthopedic surgery and is therefore excluded.",False,OUT,,,OUT,False,False,False,False,7df98df48a672bc9046008bd435b7faa9d46d54517f3e2b5e2f9e29fbd4a9b77,,10.054,,False
222,EE-092,include,exclude,"The paper describes a surgical robot assistant with an artificial intelligence-based controller for endoscopic tool localization, but it does not mention any level of autonomy (Levels 1–5) or any autonomous/semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The focus appears to be on control algorithms rather than autonomy in surgical robotics. Additionally, the paper does not involve a physical surgical task on tissue, phantoms, or in-vivo models, which is a required inclusion criterion.",exclude,"The paper describes a surgical robot assistant with an artificial intelligence-based controller for endoscopic tool localization, but it does not mention any level of autonomy (Levels 1–5 per the Yang et al. taxonomy) or any autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The focus appears to be on control algorithms rather than autonomy in surgical robotics. Additionally, the paper does not involve a physical surgical task on tissue, phantoms, or in-vivo models, which is a required inclusion criterion.",False,OUT,,,OUT,False,False,False,False,a90cd2f7c665c06a0eada244de4b44ba4052366d91022986b3361c2fb73c01cd,,7.138,,False
139,EE-057,exclude,exclude,"The paper focuses on error compensation for surgical robots based on RCM mechanisms, but it does not describe autonomous or semi-autonomous robotic systems performing physical surgical tasks. Instead, it discusses kinematic calibration and error reduction in existing robotic systems, which are not autonomous or semi-autonomous in the context of surgical task execution. The paper does not meet the inclusion criteria for autonomy in surgical robotics.",exclude,"The paper focuses on error compensation in surgical robots based on RCM mechanisms, but it does not describe autonomous or semi-autonomous robotic systems performing physical surgical tasks. Instead, it discusses kinematic calibration and error reduction in existing robotic systems, which are not autonomous or semi-autonomous in the context of surgical task execution. The paper does not meet the inclusion criteria for autonomy in surgical robotics.",False,OUT,,,OUT,False,False,False,False,56c87f9aa982a88aa08600025bcd6424b8fc61f566f31321043ec966b7dd6725,,5.632,,False
761,EE-609,exclude,exclude,"The paper describes an IoMT-enabled healthcare system employing robotics and deep reinforcement learning for dynamic surgical data analysis, but it does not mention any autonomous or semi-autonomous surgical robotic systems performing physical surgical tasks on tissue, phantoms, or in-vivo models. The focus is on data analysis and decision-making rather than on the execution of physical surgical tasks by autonomous systems. Additionally, the abstract does not specify the level of autonomy or the surgical specialty, which are required for inclusion.",exclude,"The paper describes an IoMT-enabled healthcare system employing robotics and deep reinforcement learning for dynamic surgical data analysis, but it does not mention any autonomous or semi-autonomous surgical robotic systems performing physical surgical tasks on tissue, phantoms, or in-vivo models. The focus is on data analysis and decision-making rather than on the execution of physical surgical tasks by autonomous systems. Additionally, the abstract does not specify the level of autonomy or the surgical specialty, which are required for inclusion.",False,OUT,,,OUT,False,False,False,False,78c4a8ad44da6ccfc9f5d62471cd4ef88478ee97fc3058aa4e035dc9bf152054,,6.705,,False
425,EE-273,exclude,include,"The paper describes a robotic surgical instrument for brain tissue aspiration, which is a physical surgical task. It involves an autonomous or semi-autonomous robotic component that controls a physical robot to execute a surgical action. The study is in the field of neurosurgery, which is excluded unless the task is generalizable. The paper describes a generalizable autonomous task (tissue aspiration) performed in a neurosurgical context, so it is included. The paper is in English, peer-reviewed, and published between 2010 and 2025.",include,"The paper describes a robotic surgical instrument for brain tissue aspiration, which is a physical surgical task. It involves an autonomous or semi-autonomous robotic component that controls a physical robot to execute a surgical action. The study is in the field of neurosurgery, which is excluded unless the task is generalizable. The paper describes a generalizable autonomous task (tissue aspiration) performed in a neurosurgical context, so it is included. The paper is in English, peer-reviewed, and published between 2010 and 2025.",False,IN,exclude,"While the abstract mentions 'robotic control' and 'automatic tissue aspiration', it primarily describes a system where a user interacts with a GUI to control the needle. The description lacks evidence of *autonomous* decision-making or independent action by the robot. It appears to be a remotely controlled system, fitting the exclusion criteria for purely teleoperated systems. The robot executes actions *in response to* user input, not independently. It does not meet the requirement of an autonomous or semi-autonomous component making independent decisions about motion, planning, or execution.",FLAGGED,False,False,False,False,d1433bae33ba84ae5cb1cc081e96dab74fef4110d7a8418740f49a8dfa8bbe92,b8fd2a6a9251ec47d4867ae114feb07ce62807b125c34647a85fb4c82804a528,7.447,13.355,False
387,EE-235,exclude,include,"The paper involves a semi-autonomous robotic system (Navio) performing physical surgical tasks in total knee arthroplasty, which falls under the included specialty (orthopedic surgery is excluded only when the task is specialty-specific, but this paper describes component positioning, which is a generalizable autonomous capability). The study evaluates task accuracy (RMSE, p-values) and includes a physical surgical task on human patients. The robotic system controls the execution of the surgical action, meeting the inclusion criteria for an autonomous or semi-autonomous robotic component. The study is peer-reviewed, in English, and published between 2010 and 2025.",include,"The paper involves a semi-autonomous robotic system (Navio) performing physical surgical tasks in total knee arthroplasty, which falls under the included specialty (orthopedic surgery is excluded only when the task is specialty-specific, but this paper describes component positioning in total knee replacement, which is a generalizable autonomous capability). The study evaluates task accuracy (RMSE, p-values) and includes a physical surgical task on human patients. The robotic system controls the execution of surgical actions, meeting the inclusion criteria for an autonomous or semi-autonomous robotic component. The study is peer-reviewed, in English, and published between 2010 and 2025.",False,IN,exclude,"The abstract describes a 'semi-autonomous' system, but details indicate it's a hand-held robotic *assistance* tool used by a surgeon. The surgeon performs the bone cuts, and the robot provides guidance/precision. This is consistent with a teleoperated system where the human directly controls the movements, rather than the robot independently controlling or directing the surgical action. It fails the requirement for an autonomous or semi-autonomous component that *controls* or *directs* the surgical action.",FLAGGED,False,False,False,False,1e3756ba71dfeedd6d88b70f287668e19f78b0dac3c7f9f8ec687492a779883e,05234c897faac52cca022b2273b82a21c291ae29adec87ab4f6914881d8b23dc,8.768,12.795,False
728,EE-576,exclude,include,"The paper describes a robotic system that autonomously aligns a pre-curved electrode array during cochlear implant insertion, which is a physical surgical task. The system involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The task involves reducing trauma and translocation, which relates to safety events. The paper is in English, peer-reviewed, and published within the specified timeframe. While the specialty is ophthalmic surgery, the task described is a generalizable autonomous capability related to insertion, which is included under the review's scope. The abstract does not explicitly state exclusion criteria.",include,"The paper describes a robotic system that autonomously aligns a pre-curved electrode array during cochlear implant insertion, which is a physical surgical task. The system involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The task involves reducing trauma and translocation, which relates to safety events. The paper is in English, peer-reviewed, and published within the specified timeframe. While the specialty is ophthalmic surgery, the task described is a generalizable autonomous capability related to insertion, which is included under the review's criteria.",False,IN,exclude,"The abstract describes a robot *assisting* with insertion and alignment, but does not indicate any autonomous decision-making or control over the surgical action itself. The system appears to be navigated, implying human control. This fails test #2 (autonomous component). The specialty (otolaryngology/cochlear implant) also falls outside the included specialties.",FLAGGED,False,False,False,False,aa528e811fa93e98b25746c1f0e4ba5186ec6cca18f2afea8940b420e18af531,9307ac0bd0bd5eba6b2c5084f469b621b9386f8a4439d70a54b874bd4f1a1a3c,7.758,9.77,False
134,EE-055,exclude,exclude,"The paper describes a methodology for automatic keypoint generation in surgical robot trajectories using learning-by-demonstration, but it does not involve autonomous or semi-autonomous robotic systems performing physical surgical tasks on tissue, phantoms, or in-vivo models. The focus is on algorithm development for trajectory learning rather than evaluating autonomy in surgical robotics. Additionally, the study is conducted in a neurosurgical context, which is excluded unless the task is generalizable. The abstract does not mention any autonomous or semi-autonomous robotic component controlling or directing a physical robot to execute a surgical action.",exclude,"The paper describes a methodology for automatic keypoint generation in surgical robot trajectories using learning-by-demonstration, but it does not involve autonomous or semi-autonomous robotic systems performing physical surgical tasks on tissue, phantoms, or in-vivo models. The focus is on algorithm development for trajectory learning rather than evaluating autonomy in surgical robotics. Additionally, the study is conducted in a neurosurgical context, but it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The paper appears to be more about algorithm development than evaluating autonomy in surgical robotics.",False,OUT,,,OUT,False,False,False,False,d2bfe8204190bfa81a8ea2a06415127848a626fdb6da2547edb7a7f55f814bc4,,7.81,,False
569,EE-417,exclude,exclude,"The paper describes a shared control robotic system for retinal surgery, which is an ophthalmic specialty. According to the exclusion criteria, ophthalmic surgery is explicitly excluded from the review scope.",exclude,"The paper describes a shared control robotic system for retinal surgery, which is an ophthalmic specialty. According to the exclusion criteria, ophthalmic surgery is explicitly excluded from the review scope.",False,OUT,,,OUT,False,False,False,False,d2c8f9e404bc035b93c3af1e135be312a6e4e8ff9f50a097b883e033c01b97df,,3.642,,False
267,EE-115,exclude,exclude,"The paper describes a semi-autonomous robotic system for vertebroplasty, which is a procedure in orthopedic surgery. According to the exclusion criteria, orthopedic surgery is excluded unless the autonomous task is generalizable. The paper specifically describes an orthopedic-specific task (vertebroplasty) and does not mention a generalizable autonomous task. Therefore, it falls under the excluded specialty.",exclude,"The paper describes a semi-autonomous robotic system for vertebroplasty, which is a procedure in orthopedic surgery. According to the exclusion criteria, orthopedic surgery is excluded unless the autonomous task is generalizable. The paper specifically describes an orthopedic-specific task (vertebroplasty) and does not mention a generalizable autonomous task. Therefore, it falls under the excluded specialty.",False,OUT,,,OUT,False,False,False,False,1e2ae0c1d0246f253556669a5f47db63bcc03650872992bb1f748cc52593a9a6,,5.899,,False
103,EE-046,exclude,include,"The paper describes a collaborative spinal robot system for laminectomy, which involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The study compares robot-assisted laminectomy (RAL) with manual laminectomy (ML), meeting the comparator criterion. The task involves a physical surgical task (in-vivo porcine specimens), and the study evaluates task accuracy (penetration rate) and time, which are relevant outcomes. The paper is peer-reviewed, in English, and published between 2010 and 2025. It does not fall under excluded specialties (spinal surgery is included).",include,"The paper describes a collaborative spinal robot system for laminectomy, which involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The study compares robot-assisted laminectomy (RAL) with manual laminectomy (ML), meeting the comparator criterion. The task involves a physical surgical task (in-vivo porcine specimens), and the study evaluates task accuracy (penetration rate) and time, which are relevant outcomes. The paper is peer-reviewed, in English, and published between 2010 and 2025. It does not fall under excluded specialties (spinal surgery is included).",False,IN,exclude,"While the abstract mentions a 'collaborative spine robot system', it does not detail any autonomous or semi-autonomous behavior. The system *assists* with laminectomy, but the description strongly suggests a teleoperated or guided system where a human surgeon maintains primary control. The comparison to 'manual laminectomy' further supports this interpretation. The abstract lacks evidence of the robot making independent decisions about motion, planning, or execution, failing test #2. Additionally, the study focuses on a neurosurgical application (laminectomy), which is explicitly excluded per the specialty scope.",FLAGGED,False,False,False,False,e87b8c95312b38186d4df6b0970755f827ad78116115183ba7b9ae7dec8ba897,250f22e7968abf25119a9f94499a68929e0283954bad36fd8b1d1ebdd75780db,8.664,14.072,False
385,EE-233,exclude,include,"The paper describes a robotic system (ROSA Knee) that assists in total knee arthroplasty. The system is semi-autonomous, as it performs specific tasks like guide placement and bone cuts under surgeon supervision. It involves a physical surgical task (knee arthroplasty) and includes a robotic component that controls or directs the surgical action. The paper is peer-reviewed, in English, and published within the specified timeframe. While the paper does not explicitly mention autonomy levels (Yang et al. taxonomy), it describes a semi-autonomous system, which falls under the intervention criteria. The paper is within the included specialty (orthopedic surgery), but since it describes a generalizable autonomous task (bone resection, ligament balancing), it is included.",include,"The paper describes a robotic system (ROSA Knee) that assists in total knee arthroplasty. The system is semi-autonomous, as it performs specific tasks like guide placement and bone cuts under surgeon supervision. It involves a physical surgical task (knee arthroplasty) and includes a robotic component that controls or directs the surgical action. The paper is peer-reviewed, in English, and published within the specified timeframe. While the paper does not explicitly mention autonomy levels (Yang et al. taxonomy) or specific outcomes like error rates or task completion time, it does describe a semi-autonomous robotic system performing physical surgical tasks, which meets the inclusion criteria.",False,IN,exclude,"The abstract explicitly states the system is 'collaborative robotics, where the surgeon remains in charge' and that the surgeon 'handles the saw and performs the cuts'. This indicates the robot *assists* but does not independently control or direct surgical actions. It is a semi-autonomous system, but the level of autonomy does not meet the criteria of controlling or directing a physical robot to execute a surgical action; the surgeon performs the cutting. This is a purely teleoperated/master-slave system with assistance, failing test #2.",FLAGGED,False,False,False,False,a763382d8cca99501395251888f031be97023798c7c5c252162f5b183a8a0e45,35cf7877f3b64c112b8324e3e0e198c8187fef78d0e944e9930207c15c84cf5f,9.144,13.292,False
190,EE-080,include,include,"The paper describes a system that involves autonomous or semi-autonomous robotic control for a physical surgical task. The da Vinci Research Kit is used to perform cooperative object manipulation with force tracking, which is a physical surgical task. The system includes an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The study is a peer-reviewed original research article in English, published between 2010 and 2025. It does not fall under excluded specialties or categories such as non-surgical robotics or systematic reviews. The paper involves a physical surgical task and includes elements of autonomy in the robotic system.",include,"The paper describes a system that involves autonomous or semi-autonomous robotic control for a physical surgical task. The da Vinci Research Kit is used to perform cooperative object manipulation with force tracking, which is a physical surgical task. The system includes an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The study is a peer-reviewed original research article in English, published between 2010 and 2025. It does not fall under excluded specialties and does not involve non-surgical robotics. The paper meets the inclusion criteria for the systematic review.",False,IN,exclude,"While the abstract mentions 'shared autonomy' and a controller for cooperative manipulation, the core functionality described is impedance control *assisting* a human operator. The system does not independently decide on surgical actions; it responds to human input and provides force feedback. This is fundamentally a teleoperated system with assistance, not a semi-autonomous or autonomous one as defined by the inclusion criteria. It fails test #2.",FLAGGED,False,False,False,False,d81cb22439b354b5dc38d573d10816d7cb03dbb7d798beb2eb934df992eea362,0c079e09b77b4b59ff0337e227547100456411d6db5a59a88f561533abec6d7d,8.191,10.963,False
100,EE-044,exclude,exclude,The paper describes a vascular interventional surgery robot but does not mention any level of autonomy or semi-autonomy in performing physical surgical tasks. The focus is on control systems and force feedback rather than autonomous or semi-autonomous robotic behavior. The abstract does not indicate the presence of an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action.,exclude,The paper describes a vascular interventional surgery robot but does not mention any level of autonomy or semi-autonomy in performing physical surgical tasks. The focus is on control systems and force feedback rather than autonomous or semi-autonomous robotic behavior. The abstract does not indicate that the robot controls or directs a physical robot to execute a surgical action independently or semi-independently.,False,OUT,,,OUT,False,False,False,False,99837e436a8e46d4bb0aad8a20926dde173e3f3209fca1ee9b80cb9603161d11,,5.504,,False
71,EE-031,exclude,include,"The paper describes a trajectory generation solution for a robotic manipulator in a dynamic surgical environment, which involves an autonomous or semi-autonomous robotic component controlling a physical robot to execute a surgical action. The study includes validation in both simulated and experimental scenarios, meeting the inclusion criteria for a physical surgical task and autonomous robotic behavior. The paper is in English, peer-reviewed, and published within the specified timeframe. It does not mention exclusion criteria such as non-surgical robotics, excluded specialties, or simulation frameworks without autonomous behavior.",include,"The paper describes a trajectory generation solution for a robotic manipulator in a surgical context, which involves an autonomous or semi-autonomous robotic component controlling a physical robot to execute a surgical action. The focus on dynamic motion planning for laparoscopic operations suggests a physical surgical task. The paper includes validation in both simulated and experimental scenarios, which aligns with the inclusion criteria for simulation studies that demonstrate autonomous behavior. The title and abstract do not mention exclusion criteria such as non-surgical robotics, excluded specialties, or lack of peer-reviewed original research.",False,IN,exclude,"The abstract focuses on motion planning for a robotic manipulator but does not explicitly state that the robot *executes* a surgical action autonomously. It describes a trajectory generator and validation in simulated and experimental scenarios, but doesn't confirm the robot is performing a physical surgical task with any level of autonomy. The emphasis is on the planning algorithm itself, not the robot's surgical performance. This fails test #1 and potentially #2.",FLAGGED,False,False,False,False,250ff8905a6c35ed639ee24abc22cfa306a686f112b2d4e173800bd0bd1dd872,40d852c41fbb69e4b5fc20ec8b8ce674a57e27b041212c96c4a9eab6e6f7d92f,6.996,11.147,False
710,EE-558,exclude,exclude,"The paper focuses on enhancing safety in intraoperative orthopedic surgical planning through uncertainty quantification, but it does not describe the use of autonomous or semi-autonomous robotic systems performing physical surgical tasks. Instead, it discusses simulation-based approaches and safety mechanisms for robotic systems without detailing the actual implementation or evaluation of autonomous robotic behavior in physical surgical tasks. The paper does not meet the inclusion criteria as it does not involve a physical surgical task executed by an autonomous or semi-autonomous robotic system.",exclude,"The paper focuses on enhancing safety in intraoperative orthopedic surgical planning through uncertainty quantification, but it does not describe the use of autonomous or semi-autonomous robotic systems performing physical surgical tasks. Instead, it discusses simulation-based approaches and safety mechanisms for robotic systems without detailing the actual implementation or evaluation of autonomous robotic behavior in physical surgical tasks. The paper does not meet the inclusion criteria as it does not involve a physical surgical task executed by an autonomous or semi-autonomous robotic system.",False,OUT,,,OUT,False,False,False,False,869805d7ffabaca06e6d8d978c8a4ec3771a5f3dd4e743f0d1d9aa840941f07d,,6.688,,False
238,EE-097,exclude,exclude,"The paper describes a method for error compensation in a microsurgical robot used for retinal microsurgery. However, it does not involve autonomous or semi-autonomous robotic systems performing physical surgical tasks. Instead, it focuses on improving the precision and accuracy of a teleoperated robotic system through error compensation algorithms. The study does not demonstrate any level of surgical autonomy (Levels 1–5 per the Yang et al. taxonomy) or involve a robotic component that controls or directs a physical robot to execute a surgical action autonomously. The focus is on enhancing the performance of a teleoperated system, not on autonomy.",exclude,"The paper describes a method for error compensation in a microsurgical robot used for retinal microsurgery. However, it does not involve any level of surgical autonomy (Levels 1–5 per the Yang et al. taxonomy) as defined in the review. The focus is on improving precision and safety through error compensation, not on autonomous or semi-autonomous robotic systems performing physical surgical tasks. The paper does not meet the inclusion criteria for involving an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action.",False,OUT,,,OUT,False,False,False,False,8c6a153c9f2534f875903212a6c9bf727d2a13ffff03e4887efa8f2fa0a3ffc9,,7.985,,False
161,EE-065,exclude,include,"The paper describes an autonomous or semi-autonomous robotic system for a physical surgical task (robotic cochlear implantation) involving trajectory planning with constraints to minimize trauma. The system controls a physical robot to execute a surgical action, which meets the inclusion criteria. The task involves a physical surgical task on a human (inner ear), and the paper is peer-reviewed. The paper does not fall under excluded specialties (otologic surgery is included). The study involves autonomous planning and execution of a surgical task, which aligns with the review focus on autonomy in surgical robotics.",include,"The paper describes an autonomous or semi-autonomous robotic system for a physical surgical task (robotic cochlear implantation) involving trajectory planning with constraints to minimize trauma. The system controls a physical robot to execute a surgical action, meeting the inclusion criteria for population, intervention, and specialty scope (auditory surgery is not explicitly listed, but the task is generalizable and not excluded as a bench/preclinical autonomy task). The paper is peer-reviewed, in English, and published between 2010 and 2025. It does not meet exclusion criteria such as non-surgical robotics or simulation without autonomous behavior.",False,IN,exclude,"The abstract describes a planning strategy *for* robotic execution, but does not demonstrate the robot actually executing the planned trajectory or any autonomous/semi-autonomous behavior. The focus is on trajectory optimization and analysis in a 'virtual surgical procedure,' not on the robot performing a physical surgical task with any degree of autonomy. It's a planning-only paper.",FLAGGED,False,False,False,False,86e247c6c006da71589c20c0403ce2ffd797ad310311744a0357295066fef3c1,0e54f437fb77f34aa03cd2642739657db6bd834f8588ecc5c8382bee070c3f78,7.936,10.197,False
774,EE-622,exclude,exclude,"The paper focuses on image-guidance and robotic technology for microsurgery in the lateral skull base, but it does not mention any autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. Instead, it discusses the use of image-guidance systems and robotic technology in a teleoperated or assisted manner, without indicating a level of autonomy (Levels 1–5 per the Yang et al. taxonomy). The paper appears to describe the use of robotic systems in a supportive or assistive role rather than autonomous or semi-autonomous task execution.",exclude,"The paper focuses on image-guidance and robotic technology for microsurgery in the lateral skull base, but it does not mention any autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. Instead, it discusses the use of image-guidance systems and robotic technology in a teleoperated or assisted manner, without indicating a level of autonomy (Levels 1–5 per the Yang et al. taxonomy). The paper appears to describe the use of robotic systems in a supportive or assistive role rather than autonomous or semi-autonomous task execution.",False,OUT,,,OUT,False,False,False,False,1f296adfec4dd290d5e935ea15b662a19a091bc4b168fe2440b85e6792c16627,,7.806,,False
112,EE-048,exclude,exclude,"The title and abstract do not mention any level of surgical autonomy (Levels 1–5) or any autonomous/semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The study appears to focus on a robotic platform for endovascular intervention without specifying autonomy or comparing it to human-controlled systems, manual surgery, or other comparators. The abstract does not provide sufficient information to determine eligibility for inclusion.",exclude,"The title and abstract do not mention any level of surgical autonomy (Levels 1–5) or any autonomous/semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The study appears to focus on a robotic platform for endovascular intervention, which may not involve autonomous or semi-autonomous surgical robotics as defined by the inclusion criteria.",False,OUT,,,OUT,False,False,False,False,f7618c1395d29205ff84bf973b77e408bdbabc7d48ea90d4a6c58950c231faa1,,5.698,,False
786,EE-634,include,include,"The paper describes a laparoscope manipulator robot designed to automatically control the position of the laparoscope during minimally invasive surgery. It involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action, which aligns with the inclusion criteria. The system is intended for use in a surgical context (laparoscopic surgery), and the abstract suggests the robot performs a physical surgical task. The paper is a peer-reviewed original research article in English, published between 2010 and 2025. It does not fall under excluded specialties or types of studies. The abstract does not mention exclusion criteria such as non-surgical robotics or simulation studies without autonomous behavior.",include,"The paper describes a laparoscope manipulator robot designed to automatically control the position of the laparoscope during minimally invasive surgery. It involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action, which aligns with the inclusion criteria. The system is intended for use in a surgical context (laparoscopic surgery), and the abstract suggests the robot performs a physical surgical task. The paper is a peer-reviewed original research article in English, published between 2010 and 2025. It does not fall under excluded specialties or types of studies (e.g., non-surgical robotics, simulation studies without autonomous behavior).",False,IN,exclude,"The abstract describes a robot that *maintains* a view based on detected instrument tips, but does not describe the robot performing any surgical action itself (cutting, suturing, grasping, etc.). It is a positioning system for the laparoscope, not an autonomous surgical tool. This fails test #1. While it automates a task, it doesn't *execute* a surgical task. It's a passive assistant, not an active surgical component.",FLAGGED,False,False,False,False,e903a0804afd986d77212f304ea8424a9817bcbfb7efd0c80bbd35d5e474adc3,59cd40309c5d2602702dfc625156bc14857ba28eac8b36029a4862c15b0b98d8,8.98,11.796,False
419,EE-267,exclude,exclude,"The paper describes a study on unicompartmental knee arthroplasty using semiautonomous robotic systems, but it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. Instead, it reports on the safety of robotic bone preparation methods without detailing the level of autonomy or semi-autonomy in the robotic system's operation. The focus is on complications related to standard computer navigation pins rather than on the autonomous or semi-autonomous robotic behavior itself.",exclude,"The paper describes a study on unicompartmental knee arthroplasty using semiautonomous robotic systems, but it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. Instead, it reports on the safety and complication rates of robotic assistance without detailing the level of autonomy or the robotic system's control over the surgical task. The focus is on the outcomes of the procedure rather than the autonomy level or the robotic system's role in executing the task.",False,OUT,,,OUT,False,False,False,False,7d4683768e22b1a9395b6c892f45d14b3224e3fc8691ef8adecff1f971214028,,6.962,,False
765,EE-613,exclude,exclude,"The paper focuses on the control strategy for a compliant continuum robot, but it does not mention any autonomous or semi-autonomous surgical robotic system performing physical surgical tasks on tissue, phantoms, or in-vivo models. The study is about trajectory tracking and control methodology rather than surgical autonomy or its evaluation in a surgical context.",exclude,"The paper focuses on the control strategy for a compliant continuum robot, but it does not mention any autonomous or semi-autonomous surgical robotic system performing physical surgical tasks on tissue, phantoms, or in-vivo models. The study is about trajectory tracking and control methodology rather than surgical autonomy or its evaluation in a surgical context.",False,OUT,,,OUT,False,False,False,False,f625a4f42ad23c912b96bda3b278529942e9b68db39c0969c9970e62ef76ba8c,,5.036,,False
588,EE-436,exclude,include,"The abstract suggests the paper involves autonomous or semi-autonomous surgical robotic systems performing physical surgical tasks, which aligns with the population criteria. It mentions the robot assisting in procedures with enhanced precision, which may indicate task accuracy or error rate, and the potential for autonomy level evaluation. The paper is likely peer-reviewed and in English, though the abstract does not explicitly confirm publication date or specialty, but these can be verified later. The abstract does not mention exclusion criteria such as non-surgical robotics, systematic reviews, or excluded specialties.",include,"The abstract suggests the paper involves autonomous or semi-autonomous surgical robotic systems performing physical surgical tasks, which aligns with the population criteria. It mentions the robot assisting in procedures with enhanced precision, which may imply task accuracy or error rate, and the potential for autonomy level evaluation. The paper is likely peer-reviewed and in English, though the abstract does not explicitly confirm publication date or specialty, but these can be verified later. The abstract does not mention exclusion criteria such as non-surgical robotics or excluded specialties.",False,IN,exclude,"The abstract is highly descriptive and futuristic, but lacks concrete details about a *physical* surgical task being performed by an autonomous or semi-autonomous robot. It only *describes* potential future functionality. It does not mention any experimental setup, data, or results related to a surgical task performed on tissue, phantoms, or in-vivo models. It fails test #1 and #3.",FLAGGED,False,False,False,False,ed4795f459b2d6c6fdfa3d8e60509edd5cf3e36159e4502d2c13f7b3547e4b4a,27b6264936b608eae11384908cab6719d6afadcfcdf39e9be6960e70631fc570,6.903,10.478,False
254,EE-102,exclude,exclude,"The paper focuses on palpation sensing and haptic feedback in robotic-assisted surgery, but it does not describe autonomous or semi-autonomous robotic systems performing physical surgical tasks. Instead, it discusses the integration of tactile feedback and AI to enhance existing robotic systems, not the development or evaluation of autonomy levels in surgical robotics. Therefore, it does not meet the inclusion criteria for the review.",exclude,"The paper focuses on palpation sensing and haptic feedback in robotic-assisted surgery, but it does not describe autonomous or semi-autonomous robotic systems performing physical surgical tasks. Instead, it discusses the integration of tactile feedback and AI to enhance existing robotic systems, not the development or evaluation of autonomy levels in surgical robotics. Therefore, it does not meet the inclusion criteria for the review.",False,OUT,,,OUT,False,False,False,False,481b064b41bfefc494e23d9a5deb946159507a3859493b87eeb7d0345acd024d,,5.629,,False
