rating_id,paper_id,field_name,field_type,fab_risk,field_type_fl,local__span_in_source,local__value_in_span,local__span_present,openai_o4_mini_high__span_in_source,openai_o4_mini_high__value_in_span,openai_o4_mini_high__span_present,anthropic_sonnet_4_6__span_in_source,anthropic_sonnet_4_6__value_in_span,anthropic_sonnet_4_6__span_present,any_span_not_in_source,any_value_not_in_span,pass2_keep,flagged
1121,511,validation_setting,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1122,513,autonomy_level,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1123,513,country,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1124,513,key_limitation,free_text,medium,free_text,True,False,True,True,False,True,False,False,True,True,True,True,True
1125,513,primary_outcome_value,free_text,low,free_text,True,False,True,False,False,False,False,False,True,True,True,False,True
1126,513,robot_platform,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1127,513,sample_size,numeric,medium,numeric,False,False,False,True,True,True,False,False,True,True,True,True,True
1128,513,secondary_outcomes,free_text,low,free_text,True,True,True,False,False,False,True,False,True,True,True,False,True
1129,513,surgical_domain,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1130,513,task_generate,categorical,low,categorical,True,True,True,True,True,True,True,False,True,False,True,False,True
1131,513,task_monitor,categorical,medium,categorical,True,True,True,True,True,True,False,False,True,True,True,True,True
1132,513,task_performed,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1133,513,validation_setting,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1134,514,autonomy_level,categorical,medium,categorical,True,False,True,False,False,False,False,False,True,True,True,True,True
1135,514,clinical_readiness_assessment,categorical,low,categorical,True,False,True,False,False,False,True,False,True,True,True,False,True
1136,514,comparison_to_human,free_text,low,free_text,True,False,True,False,False,False,True,False,True,True,True,False,True
1137,514,country,free_text,low,free_text,False,True,True,False,False,False,False,False,True,True,True,False,True
1138,514,key_limitation,free_text,low,free_text,True,True,True,False,False,False,True,False,True,True,True,False,True
1139,514,primary_outcome_metric,free_text,low,free_text,True,True,True,False,False,False,True,False,True,True,True,False,True
1140,514,primary_outcome_value,free_text,low,free_text,True,False,True,False,False,False,True,False,True,True,True,False,True
1141,514,robot_platform,free_text,low,free_text,True,False,True,False,False,False,True,False,True,True,True,False,True
1142,514,secondary_outcomes,free_text,medium,free_text,False,True,True,False,False,False,True,False,True,True,True,True,True
1143,514,study_design,categorical,low,categorical,True,False,True,False,False,False,True,False,True,True,True,False,True
1144,514,surgical_domain,categorical,low,categorical,True,False,True,False,False,False,True,False,True,True,True,False,True
1145,514,system_maturity,categorical,low,categorical,True,False,True,False,False,False,True,False,True,True,True,False,True
1146,514,task_execute,categorical,low,categorical,True,True,True,False,False,False,True,True,True,True,True,False,True
1147,514,task_generate,categorical,low,categorical,True,True,True,False,False,False,True,True,True,True,True,False,True
1148,514,task_monitor,categorical,low,categorical,True,True,True,False,False,False,True,False,True,True,True,False,True
1149,514,task_performed,free_text,low,free_text,True,False,True,False,False,False,True,False,True,True,True,False,True
1150,514,task_select,categorical,low,categorical,True,True,True,False,False,False,True,True,True,True,True,False,True
1151,514,validation_setting,categorical,low,categorical,False,False,True,False,False,False,True,False,True,True,True,False,True
1152,515,autonomy_level,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1153,515,comparison_to_human,free_text,medium,free_text,False,False,False,False,False,True,False,False,True,True,True,True,True
1154,515,country,free_text,medium,free_text,False,False,False,True,False,True,False,False,True,True,True,True,True
1155,515,key_limitation,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1156,515,primary_outcome_metric,free_text,low,free_text,False,False,True,True,False,True,True,False,True,True,True,False,True
1157,515,primary_outcome_value,free_text,low,free_text,False,False,False,False,False,True,False,False,True,True,True,False,True
1158,515,secondary_outcomes,free_text,medium,free_text,False,False,False,False,False,True,True,False,True,True,True,True,True
1159,515,study_design,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1160,515,surgical_domain,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1161,515,system_maturity,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1162,515,task_monitor,categorical,medium,categorical,False,True,True,True,True,True,False,False,True,True,True,True,True
1163,515,task_performed,free_text,low,free_text,False,False,True,True,False,True,True,False,True,True,True,False,True
1164,515,task_select,categorical,medium,categorical,False,False,True,True,True,True,True,False,True,True,True,True,True
1165,516,autonomy_level,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1166,516,clinical_readiness_assessment,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1167,516,comparison_to_human,free_text,low,free_text,False,False,False,False,False,False,True,True,True,True,True,False,True
1168,516,key_limitation,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1169,516,primary_outcome_metric,free_text,medium,free_text,False,False,True,True,False,True,False,False,True,True,True,True,True
1170,516,primary_outcome_value,free_text,medium,free_text,False,False,False,True,False,True,False,True,True,True,True,True,True
1171,516,robot_platform,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1172,516,sample_size,numeric,low,numeric,False,False,False,False,False,False,False,False,True,True,True,False,True
1173,516,secondary_outcomes,free_text,medium,free_text,False,False,False,True,False,True,False,True,True,True,True,True,True
1174,516,study_type,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1175,516,surgical_domain,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1176,516,system_maturity,categorical,low,categorical,True,False,True,True,False,True,False,False,True,True,True,False,True
1177,516,task_generate,categorical,medium,categorical,True,True,True,True,True,True,False,False,True,True,True,True,True
1178,517,autonomy_level,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1179,517,key_limitation,free_text,medium,free_text,True,False,True,True,False,True,False,False,True,True,True,True,True
1180,517,primary_outcome_metric,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1181,517,primary_outcome_value,free_text,low,free_text,False,False,False,True,True,True,True,False,True,True,True,False,True
1182,517,robot_platform,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1183,517,sample_size,numeric,low,numeric,False,False,False,True,True,True,False,False,True,True,True,False,True
1184,517,secondary_outcomes,free_text,medium,free_text,False,False,False,True,False,True,False,False,True,True,True,True,True
1185,517,system_maturity,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1186,517,task_performed,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1187,519,autonomy_level,categorical,medium,categorical,False,False,True,False,False,False,False,False,True,True,True,True,True
1188,519,clinical_readiness_assessment,categorical,medium,categorical,True,False,True,False,False,False,False,False,True,True,True,True,True
1189,519,comparison_to_human,free_text,low,free_text,False,True,True,False,False,False,True,False,True,True,True,False,True
1190,519,country,free_text,medium,free_text,False,False,True,False,False,False,False,False,True,True,True,True,True
1191,519,key_limitation,free_text,low,free_text,True,False,True,False,False,False,True,False,True,True,True,False,True
1192,519,primary_outcome_metric,free_text,medium,free_text,False,False,True,False,False,False,False,True,True,True,True,True,True
1193,519,primary_outcome_value,free_text,low,free_text,False,False,True,False,False,False,False,False,True,True,True,False,True
1194,519,robot_platform,free_text,medium,free_text,True,False,True,False,False,False,False,False,True,True,True,True,True
1195,519,secondary_outcomes,free_text,medium,free_text,False,False,True,False,False,False,False,True,True,True,True,True,True
1196,519,study_design,categorical,low,categorical,True,False,True,False,False,False,True,False,True,True,True,False,True
1197,519,study_type,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1198,519,surgical_domain,categorical,medium,categorical,True,False,True,False,False,False,False,False,True,True,True,True,True
1199,519,system_maturity,categorical,medium,categorical,False,False,True,False,False,False,True,False,True,True,True,True,True
1200,519,task_execute,categorical,medium,categorical,False,True,True,False,False,False,True,True,True,True,True,True,True
1201,519,task_generate,categorical,medium,categorical,False,True,True,False,False,False,False,True,True,True,True,True,True
1202,519,task_monitor,categorical,medium,categorical,False,True,True,False,False,False,False,True,True,True,True,True,True
1203,519,task_performed,free_text,medium,free_text,False,False,True,False,False,False,False,False,True,True,True,True,True
1204,519,task_select,categorical,medium,categorical,False,True,True,False,False,False,False,True,True,True,True,True,True
1205,519,validation_setting,categorical,medium,categorical,False,False,True,False,False,False,False,False,True,True,True,True,True
1206,522,autonomy_level,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1207,522,key_limitation,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1208,522,primary_outcome_metric,free_text,low,free_text,True,True,True,True,False,True,True,True,True,False,True,False,True
1209,522,primary_outcome_value,free_text,low,free_text,True,False,True,True,False,True,True,True,True,False,True,False,True
1210,522,robot_platform,free_text,low,free_text,True,False,True,False,True,True,False,True,True,True,True,False,True
1211,522,sample_size,numeric,medium,numeric,True,True,True,False,False,False,False,False,True,True,True,True,True
1212,522,secondary_outcomes,free_text,medium,free_text,False,False,True,True,False,True,False,False,True,True,True,True,True
1213,522,surgical_domain,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1214,522,system_maturity,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1215,522,validation_setting,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1216,526,autonomy_level,categorical,medium,categorical,True,False,True,False,False,False,False,False,True,True,True,True,True
1217,526,clinical_readiness_assessment,categorical,medium,categorical,False,False,True,False,False,False,False,False,True,True,True,True,True
1218,526,comparison_to_human,free_text,medium,free_text,True,True,True,False,False,False,False,False,True,True,True,True,True
1219,526,country,free_text,low,free_text,True,False,True,False,False,False,True,False,True,True,True,False,True
1220,526,key_limitation,free_text,medium,free_text,True,False,True,False,False,False,False,False,True,True,True,True,True
1221,526,primary_outcome_metric,free_text,low,free_text,True,False,True,False,False,False,True,False,True,True,True,False,True
1222,526,primary_outcome_value,free_text,medium,free_text,False,False,True,False,False,False,True,True,True,True,True,True,True
1223,526,robot_platform,free_text,low,free_text,True,True,True,False,False,False,True,False,True,True,True,False,True
1224,526,sample_size,numeric,low,numeric,True,True,True,False,False,False,True,True,True,True,True,False,True
1225,526,secondary_outcomes,free_text,low,free_text,True,False,True,False,False,False,True,False,True,True,True,False,True
1226,526,study_design,categorical,low,categorical,True,False,True,False,False,False,True,False,True,True,True,False,True
1227,526,surgical_domain,categorical,low,categorical,True,False,True,False,False,False,True,False,True,True,True,False,True
1228,526,system_maturity,categorical,low,categorical,True,False,True,False,False,False,True,False,True,True,True,False,True
1229,526,task_execute,categorical,low,categorical,False,True,True,False,False,False,False,True,True,True,True,False,True
1230,526,task_generate,categorical,low,categorical,True,True,True,False,False,False,False,True,True,True,True,False,True
1231,526,task_monitor,categorical,low,categorical,True,True,True,False,False,False,True,True,True,True,True,False,True
1232,526,task_performed,free_text,medium,free_text,False,True,True,False,False,False,False,False,True,True,True,True,True
1233,526,task_select,categorical,medium,categorical,False,False,True,False,False,False,False,True,True,True,True,True,True
1234,526,validation_setting,categorical,low,categorical,True,False,True,False,False,False,True,False,True,True,True,False,True
1235,528,key_limitation,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1236,528,primary_outcome_value,free_text,medium,free_text,True,False,True,False,False,True,False,True,True,True,True,True,True
1237,528,robot_platform,free_text,medium,free_text,True,False,True,False,True,True,True,False,True,True,True,True,True
1238,528,sample_size,numeric,medium,numeric,False,False,True,False,False,True,False,False,True,True,True,True,True
1239,528,secondary_outcomes,free_text,medium,free_text,True,False,True,True,False,True,False,False,True,True,True,True,True
1240,528,study_design,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1241,528,surgical_domain,categorical,low,categorical,False,False,True,True,False,True,False,False,True,True,True,False,True
1242,528,task_performed,free_text,low,free_text,True,True,True,True,True,True,True,False,True,False,True,False,True
1243,528,validation_setting,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1244,532,comparison_to_human,free_text,medium,free_text,False,False,True,False,False,False,False,False,True,True,True,True,True
1245,532,country,free_text,low,free_text,False,False,True,True,False,True,False,False,True,True,True,False,True
1246,532,key_limitation,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1247,532,primary_outcome_metric,free_text,low,free_text,True,False,True,True,False,True,True,True,True,False,True,False,True
1248,532,primary_outcome_value,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1249,532,robot_platform,free_text,medium,free_text,True,False,True,False,False,True,False,False,True,True,True,True,True
1250,532,secondary_outcomes,free_text,medium,free_text,True,True,True,True,True,True,False,True,True,True,False,True,True
1251,532,surgical_domain,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1252,532,system_maturity,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1253,532,task_generate,categorical,medium,categorical,True,False,True,True,True,True,False,True,True,True,True,True,True
1254,532,task_monitor,categorical,low,categorical,True,True,True,True,True,True,True,False,True,False,True,False,True
1255,534,autonomy_level,categorical,medium,categorical,False,False,True,True,False,True,False,False,True,True,True,True,True
1256,534,comparison_to_human,free_text,medium,free_text,False,True,True,False,False,True,False,True,True,True,True,True,True
1257,534,key_limitation,free_text,medium,free_text,True,False,True,True,False,True,False,False,True,True,True,True,True
1258,534,primary_outcome_metric,free_text,low,free_text,False,False,True,True,True,True,False,True,True,True,True,False,True
1259,534,primary_outcome_value,free_text,medium,free_text,False,True,True,False,False,True,True,False,True,True,True,True,True
1260,534,secondary_outcomes,free_text,medium,free_text,False,False,True,True,True,True,False,True,True,True,True,True,True
1261,534,study_design,categorical,medium,categorical,False,False,True,True,False,True,True,False,True,True,True,True,True
1262,534,surgical_domain,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1263,534,system_maturity,categorical,medium,categorical,False,False,True,True,False,True,False,False,True,True,True,True,True
1264,534,task_execute,categorical,medium,categorical,False,True,True,True,True,True,True,True,True,True,False,True,True
1265,534,task_performed,free_text,low,free_text,True,True,True,True,True,True,True,False,True,False,True,False,True
1266,536,comparison_to_human,free_text,low,free_text,True,False,True,True,False,True,True,True,True,False,True,False,True
1267,536,key_limitation,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1268,536,primary_outcome_metric,free_text,medium,free_text,True,False,True,True,True,True,False,False,True,True,True,True,True
1269,536,primary_outcome_value,free_text,medium,free_text,False,False,True,True,False,True,False,False,True,True,True,True,True
1270,536,robot_platform,free_text,low,free_text,True,False,True,True,True,True,True,True,True,False,True,False,True
1271,536,secondary_outcomes,free_text,medium,free_text,True,False,True,True,False,True,False,False,True,True,True,True,True
1272,536,study_design,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1273,536,task_generate,categorical,medium,categorical,False,True,True,False,True,True,True,False,True,True,True,True,True
1274,536,task_monitor,categorical,medium,categorical,True,True,True,False,False,True,False,False,True,True,True,True,True
1275,536,task_performed,free_text,medium,free_text,False,False,True,True,True,True,True,False,True,True,True,True,True
1276,536,task_select,categorical,medium,categorical,False,True,True,False,True,True,False,False,True,True,True,True,True
1277,536,validation_setting,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1278,537,autonomy_level,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1279,537,country,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1280,537,key_limitation,free_text,low,free_text,True,True,True,True,True,True,True,False,True,False,True,False,True
1281,537,primary_outcome_metric,free_text,low,free_text,True,False,True,True,True,True,True,False,True,False,True,False,True
1282,537,primary_outcome_value,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1283,537,robot_platform,free_text,low,free_text,True,True,True,True,True,True,True,False,True,False,True,False,True
1284,537,secondary_outcomes,free_text,medium,free_text,False,False,True,True,False,True,True,False,True,True,True,True,True
1285,537,study_design,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1286,537,surgical_domain,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1287,537,system_maturity,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1288,537,task_generate,categorical,low,categorical,True,True,True,True,True,True,True,False,True,False,True,False,True
1289,537,task_performed,free_text,low,free_text,True,False,True,True,True,True,True,False,True,False,True,False,True
1290,538,autonomy_level,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1291,538,comparison_to_human,free_text,medium,free_text,True,False,True,False,False,False,False,False,False,True,True,True,True
1292,538,country,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1293,538,key_limitation,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1294,538,primary_outcome_metric,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1295,538,primary_outcome_value,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1296,538,secondary_outcomes,free_text,low,free_text,True,False,True,True,False,True,False,False,False,True,True,False,True
1297,538,surgical_domain,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1298,538,system_maturity,categorical,medium,categorical,False,False,True,True,False,True,False,False,True,True,True,True,True
1299,538,task_performed,free_text,low,free_text,True,False,True,True,True,True,True,False,True,False,True,False,True
1300,541,autonomy_level,categorical,medium,categorical,False,False,True,True,False,True,False,False,True,True,True,True,True
1301,541,country,free_text,low,free_text,False,False,True,True,False,True,False,False,True,True,True,False,True
1302,541,key_limitation,free_text,medium,free_text,False,False,True,False,False,True,False,False,True,True,True,True,True
1303,541,primary_outcome_metric,free_text,low,free_text,False,False,True,True,False,True,True,False,True,True,True,False,True
1304,541,primary_outcome_value,free_text,medium,free_text,False,True,True,True,False,True,False,False,True,True,True,True,True
1305,541,robot_platform,free_text,low,free_text,True,False,True,True,True,True,True,False,True,False,True,False,True
1306,541,sample_size,numeric,medium,numeric,False,False,False,True,False,True,False,False,True,True,True,True,True
1307,541,secondary_outcomes,free_text,medium,free_text,False,True,True,True,False,True,False,False,True,True,True,True,True
1308,541,system_maturity,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1309,541,task_performed,free_text,medium,free_text,False,False,True,True,False,True,True,False,True,True,True,True,True
1310,542,autonomy_level,categorical,medium,categorical,True,False,True,False,False,True,False,False,True,True,True,True,True
1311,542,comparison_to_human,free_text,medium,free_text,True,False,True,True,False,True,False,False,True,True,True,True,True
1312,542,key_limitation,free_text,low,free_text,True,True,True,True,False,True,True,False,True,False,True,False,True
1313,542,primary_outcome_metric,free_text,low,free_text,True,False,True,True,True,True,True,False,True,False,True,False,True
1314,542,primary_outcome_value,free_text,low,free_text,True,False,True,True,False,True,False,False,True,True,True,False,True
1315,542,secondary_outcomes,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1316,542,study_design,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1317,542,surgical_domain,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1318,542,task_execute,categorical,medium,categorical,True,False,True,True,True,True,False,False,True,True,True,True,True
1319,542,task_monitor,categorical,medium,categorical,True,True,True,True,True,True,False,False,True,True,True,True,True
1320,542,task_performed,free_text,medium,free_text,True,True,True,True,True,True,False,False,True,True,True,True,True
1321,543,autonomy_level,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1322,543,comparison_to_human,free_text,low,free_text,False,False,False,False,False,False,True,False,True,True,True,False,True
1323,543,country,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1324,543,key_limitation,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1325,543,primary_outcome_metric,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1326,543,primary_outcome_value,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1327,543,robot_platform,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1328,543,secondary_outcomes,free_text,medium,free_text,False,False,True,False,False,True,False,False,True,True,True,True,True
1329,543,study_design,categorical,medium,categorical,True,False,True,False,False,True,True,False,True,True,True,True,True
1330,543,system_maturity,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1331,543,task_performed,free_text,medium,free_text,True,False,True,True,True,True,False,False,True,True,True,True,True
1332,543,validation_setting,categorical,medium,categorical,True,False,True,False,False,True,False,False,True,True,True,True,True
1333,546,autonomy_level,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1334,546,key_limitation,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1335,546,primary_outcome_value,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1336,546,sample_size,numeric,medium,numeric,False,False,True,True,True,True,True,False,True,True,True,True,True
1337,546,secondary_outcomes,free_text,low,free_text,True,False,True,True,False,True,True,True,True,False,True,False,True
1338,546,system_maturity,categorical,low,categorical,False,False,True,True,False,True,True,False,True,True,True,False,True
1339,548,comparison_to_human,free_text,low,free_text,False,False,True,False,False,False,True,False,True,True,True,False,True
1340,548,key_limitation,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1341,548,primary_outcome_metric,free_text,medium,free_text,False,False,True,False,True,True,False,False,True,True,True,True,True
1342,548,primary_outcome_value,free_text,low,free_text,True,False,True,False,False,True,False,False,True,True,True,False,True
1343,548,robot_platform,free_text,low,free_text,False,False,True,True,False,True,True,True,True,True,True,False,True
1344,548,secondary_outcomes,free_text,low,free_text,False,False,True,True,True,True,True,True,True,True,True,False,True
1345,548,study_design,categorical,medium,categorical,False,False,True,True,False,True,True,False,True,True,True,True,True
1346,548,surgical_domain,categorical,medium,categorical,True,False,True,False,False,True,False,False,True,True,True,True,True
1347,548,system_maturity,categorical,medium,categorical,False,False,True,True,False,True,True,False,True,True,True,True,True
1348,548,task_execute,categorical,low,categorical,False,True,True,True,True,True,True,False,True,True,True,False,True
1349,548,task_generate,categorical,medium,categorical,True,True,True,False,True,True,False,False,True,True,True,True,True
1350,548,task_monitor,categorical,low,categorical,False,True,True,True,True,True,True,False,True,True,True,False,True
1351,548,task_performed,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1352,549,autonomy_level,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1353,549,comparison_to_human,free_text,medium,free_text,False,False,True,True,True,True,True,True,True,True,True,True,True
1354,549,country,free_text,medium,free_text,True,False,True,True,False,True,False,False,True,True,True,True,True
1355,549,key_limitation,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1356,549,primary_outcome_value,free_text,medium,free_text,False,False,True,True,False,True,True,False,True,True,True,True,True
1357,549,secondary_outcomes,free_text,low,free_text,False,True,True,False,True,True,True,True,True,True,False,False,True
1358,549,study_design,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1359,549,surgical_domain,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1360,549,system_maturity,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1361,549,task_execute,categorical,medium,categorical,True,True,True,True,True,True,False,False,True,True,True,True,True
1362,549,task_monitor,categorical,medium,categorical,True,True,True,True,True,True,False,False,True,True,True,True,True
1363,549,task_performed,free_text,medium,free_text,True,False,True,True,False,True,False,False,True,True,True,True,True
1364,549,validation_setting,categorical,medium,categorical,True,False,True,False,False,True,True,False,True,True,True,True,True
1365,550,autonomy_level,categorical,medium,categorical,True,False,True,False,False,True,True,False,True,True,True,True,True
1366,550,clinical_readiness_assessment,categorical,low,categorical,False,False,True,True,False,True,False,False,True,True,True,False,True
1367,550,country,free_text,medium,free_text,False,False,True,True,False,True,True,False,True,True,True,True,True
1368,550,key_limitation,free_text,medium,free_text,True,False,True,True,False,True,False,False,True,True,True,True,True
1369,550,primary_outcome_value,free_text,medium,free_text,False,True,True,True,False,True,False,True,True,True,True,True,True
1370,550,sample_size,numeric,low,numeric,True,False,True,False,False,False,True,False,True,True,True,False,True
1371,550,secondary_outcomes,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
1372,550,study_design,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1373,550,system_maturity,categorical,medium,categorical,False,False,True,True,False,True,False,False,True,True,True,True,True
1374,550,task_execute,categorical,medium,categorical,False,False,True,True,True,True,True,True,True,True,True,True,True
1375,550,task_generate,categorical,medium,categorical,False,False,True,True,True,True,False,True,True,True,True,True,True
1376,550,task_monitor,categorical,medium,categorical,False,False,True,True,True,True,False,False,True,True,True,True,True
1377,550,task_performed,free_text,low,free_text,False,True,True,True,False,True,True,False,True,True,True,False,True
1378,550,task_select,categorical,medium,categorical,False,False,True,True,True,True,True,True,True,True,True,True,True
1379,550,validation_setting,categorical,low,categorical,False,False,True,True,False,True,True,False,True,True,True,False,True
1380,553,autonomy_level,categorical,medium,categorical,False,False,True,False,False,False,True,False,True,True,True,True,True
1381,553,clinical_readiness_assessment,categorical,low,categorical,False,False,True,False,False,False,False,False,True,True,True,False,True
1382,553,comparison_to_human,free_text,low,free_text,False,False,True,False,False,False,True,False,True,True,True,False,True
1383,553,key_limitation,free_text,medium,free_text,False,True,True,False,False,False,True,False,True,True,True,True,True
1384,553,primary_outcome_metric,free_text,medium,free_text,False,False,True,False,False,False,False,False,True,True,True,True,True
1385,553,primary_outcome_value,free_text,medium,free_text,False,False,True,False,False,False,False,True,True,True,True,True,True
1386,553,robot_platform,free_text,low,free_text,False,True,True,False,False,False,True,True,True,True,True,False,True
1387,553,sample_size,numeric,medium,numeric,False,False,True,False,False,False,False,False,True,True,True,True,True
1388,553,secondary_outcomes,free_text,medium,free_text,False,True,True,False,False,False,False,True,True,True,True,True,True
1389,553,study_design,categorical,low,categorical,False,False,True,False,False,False,True,False,True,True,True,False,True
1390,553,surgical_domain,categorical,medium,categorical,False,True,True,False,False,False,False,False,True,True,True,True,True
1391,553,system_maturity,categorical,medium,categorical,False,False,True,False,False,False,False,False,True,True,True,True,True
1392,553,task_execute,categorical,low,categorical,False,True,True,False,False,False,True,True,True,True,True,False,True
1393,553,task_generate,categorical,low,categorical,False,True,True,False,False,False,False,True,True,True,True,False,True
1394,553,task_monitor,categorical,medium,categorical,False,True,True,False,False,False,False,True,True,True,True,True,True
1395,553,task_performed,free_text,medium,free_text,False,True,True,False,False,False,True,False,True,True,True,True,True
1396,553,task_select,categorical,medium,categorical,False,False,True,False,False,False,False,True,True,True,True,True,True
1397,553,validation_setting,categorical,low,categorical,False,False,True,False,False,False,False,False,True,True,True,False,True
1398,554,autonomy_level,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
1399,554,key_limitation,free_text,medium,free_text,False,False,True,True,False,True,True,False,True,True,True,True,True
1400,554,primary_outcome_metric,free_text,medium,free_text,False,False,True,True,False,True,False,False,True,True,True,True,True
1401,554,primary_outcome_value,free_text,medium,free_text,False,False,True,True,False,True,False,True,True,True,True,True,True
1402,554,robot_platform,free_text,medium,free_text,True,False,True,True,False,True,False,True,True,True,True,True,True
1403,554,secondary_outcomes,free_text,medium,free_text,False,False,True,False,False,True,False,False,True,True,True,True,True
1404,554,study_design,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
1405,554,system_maturity,categorical,medium,categorical,False,False,True,True,False,True,False,False,True,True,True,True,True
1406,554,task_generate,categorical,low,categorical,True,True,True,True,True,True,False,False,True,True,True,False,True
1407,554,task_performed,free_text,low,free_text,True,False,True,True,True,True,True,False,True,False,True,False,True
