paper_id,ee_identifier,PI_decision,d1,d1_rationale,d2,d2_rationale,d1_ne_d2,primary_outcome,verifier_decision,verifier_rationale,final_outcome,primary_parse_error,primary_error,verifier_parse_error,verifier_error,primary_request_hash,verifier_request_hash,primary_wall_s,verifier_wall_s,reprocessed_after_interrupt
278,EE-126,exclude,exclude,"The paper describes robotic-assisted total knee arthroplasty (RATKA) systems, which are primarily teleoperated/master-slave systems where the human surgeon controls the robot. It does not clearly indicate the presence of an autonomous or semi-autonomous component that makes independent decisions about motion, planning, or execution. The focus is on precision and clinical outcomes rather than autonomy levels or comparative analysis of autonomous/semi-autonomous robotic systems. Additionally, the paper is a review and not an original research paper, which disqualifies it under the inclusion criteria.",exclude,"The paper describes robotic-assisted total knee arthroplasty (RATKA) systems, which are primarily teleoperated/master-slave systems where the human surgeon controls the robot. It does not clearly describe autonomous or semi-autonomous robotic components that make independent decisions about motion, planning, or execution. The focus is on precision and clinical outcomes rather than autonomy levels or comparative analysis of autonomous/semi-autonomous systems. The paper also falls under orthopedic surgery, which is excluded unless the autonomous task is generalizable. The abstract does not provide sufficient evidence of autonomy or generalizable tasks.",False,OUT,,,OUT,False,False,False,False,83a46ce3fa5a739a2824be91ee7743dc2656045954ffac011a3e9e4dd9d58643,,7.506,,False
18,EE-010,exclude,exclude,"The paper describes a neural network architecture for tissue segmentation in endoscopic images, which is a part of the data processing pipeline for surgical robotics. However, it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The study focuses on image segmentation algorithms without any mention of robotic control, task execution, or autonomy levels (Yang et al. taxonomy). Therefore, it does not meet the inclusion criteria for the review.",exclude,The paper describes a neural network architecture for tissue segmentation in endoscopic images but does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The study focuses on image segmentation methodology without any mention of robotic control or execution of physical surgical tasks. It is a machine learning methodology paper that analyzes surgical data without controlling a robot to perform a surgical action.,False,OUT,,,OUT,False,False,False,False,3db7e83600fcb9864f704c60674b29437c283a4d01447166d2d780f7631b99a7,,6.149,,False
613,EE-461,exclude,exclude,"The paper describes a robotic microforceps for retinal microsurgery, but it does not involve any level of surgical autonomy (Levels 1–5 per the Yang et al. taxonomy). The device is controlled by the surgeon, and there is no indication of autonomous or semi-autonomous behavior. The focus is on sensor calibration and control methods rather than autonomous task execution. Additionally, the paper does not mention any comparison with human-controlled systems or evaluation of task accuracy, completion time, or safety events. It also does not meet the inclusion criteria for surgical robotics with autonomous or semi-autonomous components.",exclude,"The paper describes a robotic microforceps for retinal microsurgery, but it does not involve any level of surgical autonomy (Levels 1–5 per the Yang et al. taxonomy). The device is controlled by the surgeon, and there is no indication of autonomous or semi-autonomous decision-making by the robotic system. The focus is on sensor calibration and control methods rather than autonomous task execution. Additionally, the paper does not mention any comparison with human-controlled systems or evaluation of task accuracy, completion time, or safety events. It appears to be a hardware or control method paper without an autonomous component.",False,OUT,,,OUT,False,False,False,False,3fd4301e0a1a851c8fdd044f20854568dddbe9181ed1f7a2a5dc4e1a12f0f36a,,7.677,,False
382,EE-230,exclude,exclude,"The paper describes a soft robot for peripheral lung cancer diagnosis and therapy, but it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The robot is primarily used as an assistive tool under clinician control, with no indication of independent decision-making or autonomous task execution. Additionally, the study focuses on diagnostic and interventional capabilities rather than surgical tasks performed by an autonomous or semi-autonomous robotic system.",exclude,"The paper describes a soft robot for peripheral lung cancer diagnosis and therapy, but it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The robot is used as an assistive tool with a graphical user interface, and the autonomy is limited to alignment and stabilization with clinician guidance. It does not meet the inclusion criteria for involving an autonomous or semi-autonomous robotic component that makes independent decisions about motion, planning, or execution.",False,OUT,,,OUT,False,False,False,False,29fc2d3b7d186e70d72a27ff4e42bc731536d1c2b0f21c8c012f7918c554e83e,,6.481,,False
579,EE-427,include,include,"The paper presents a novel forecasting kinematic algorithm for autonomously navigating a laparoscopic minimally invasive surgical robotic system. The algorithm enables the visual window to track the movement of mark points automatically, reducing the need for manual intervention. This suggests the presence of an autonomous or semi-autonomous robotic component that controls or directs the physical robot to execute a surgical action. The study involves a physical surgical task (laparoscopic surgery) and includes technical evaluation of the autonomy level. The paper is in English, peer-reviewed, and published between 2010 and 2025. It does not appear to be a systematic review, meta-analysis, or purely teleoperated system, and it involves an autonomous component that makes independent decisions about motion or tracking.",include,"The paper presents a novel forecasting kinematic algorithm for autonomously navigating a laparoscopic minimally invasive surgical robotic system. It involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The study involves a physical surgical task (laparoscopic surgery) and includes elements of autonomy in the navigation and tracking of mark points. The paper is a peer-reviewed original research article in English, published between 2010 and 2025. It does not appear to be a systematic review, meta-analysis, or scoping review, nor is it an editorial, commentary, or conference abstract without a full paper. The focus is on surgical robotics, not non-surgical robotics. The paper meets the inclusion criteria for the systematic review.",False,IN,exclude,"The abstract describes a system that *tracks* instrument marks and adjusts the visual window, but does not indicate the robot itself is performing any surgical action autonomously. The system appears to be assisting the surgeon by maintaining visual focus, which is a form of teleoperation enhancement, not autonomous surgical execution. It fails test #1 and #2.",FLAGGED,False,False,False,False,4faf3f1aa4896ac58f324a9e2c5894f3694b894a99f3e1255fc4cb86f30e03ec,36e2bb3dddd3a7195ab82f1f6d810cc453eb76bb39c121ad044deb690123f1d1,9.548,9.455,False
583,EE-431,include,exclude,"The paper describes a telemanipulated surgical robotic system with a supervision system for intuitive usage, but it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The system is primarily teleoperated with haptic feedback and virtual fixtures, and there is no indication of autonomous decision-making or task execution by the robotic system. It falls under the exclusion criterion for purely teleoperated/master-slave robotic surgery where the human directly controls all robot movements in real-time.",exclude,"The paper describes a telemanipulated surgical robotic system with a supervision system for intuitive usage, but it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The system is primarily teleoperated with haptic feedback and virtual fixtures, and there is no indication of autonomous decision-making or task execution by the robotic system. It falls under the exclusion criterion for purely teleoperated/master-slave robotic surgery where the human directly controls all robot movements in real-time.",False,OUT,,,OUT,False,False,False,False,cb21d912265306e82bd4fb99c71076f8263df2f554c683f26c92fa0eadcdff39,,6.855,,False
344,EE-192,exclude,exclude,"The abstract does not provide sufficient information to determine if the paper involves autonomous or semi-autonomous robotic systems performing physical surgical tasks. It mentions 'dynamic navigation' and 'autonomous robotic computer-assisted implant surgery methods,' but it lacks details on the level of autonomy, whether the system controls or directs a physical robot to execute a surgical action, or if it involves a physical surgical task (e.g., on tissue, phantoms, or in-vivo models). Additionally, the abstract does not specify the surgical specialty or whether the study meets the inclusion criteria for autonomy in surgical robotics.",exclude,"The abstract does not provide sufficient information to determine if the paper involves autonomous or semi-autonomous robotic systems performing physical surgical tasks. It mentions 'dynamic navigation' and 'autonomous robotic computer-assisted implant surgery methods,' but it lacks details on the level of autonomy, whether the system controls or directs a physical robot to execute a surgical action, or if it involves a physical surgical task (e.g., on tissue, phantoms, or in-vivo models). Additionally, the study is described as a retrospective study, which does not meet the inclusion criteria for peer-reviewed original research (journal article or full conference paper).",False,OUT,,,OUT,False,False,False,False,731579c40732fd4bcb7fcef17acc70172792d8ad012574fcd1f190de863da92f,,7.535,,False
363,EE-211,exclude,exclude,"The paper describes a semi-autonomous robotic system used in total knee arthroplasty, but it is primarily focused on surgical tips and tricks for achieving functional alignment, not on evaluating the autonomy level or comparing autonomous/semi-autonomous systems with human-controlled systems. The system described is imageless and handheld, but the paper does not clearly demonstrate autonomous or semi-autonomous control of a physical robot to execute a surgical action. It appears to be a teleoperated system where the surgeon directly controls the robotic sculpting system, which falls under the exclusion criteria for purely teleoperated systems without an autonomous or semi-autonomous component.",exclude,"The paper describes a semi-autonomous robotic system used in total knee arthroplasty, but it is primarily focused on surgical tips and tricks for achieving functional alignment, not on evaluating the autonomy level or comparing autonomous/semi-autonomous systems with human-controlled systems. The system is described as 'imageless' and 'semi-autonomous,' but there is no clear indication that it makes independent decisions about motion, planning, or execution. Additionally, the study is a retrospective case-series without a comparator group, and the outcomes reported (alignment accuracy, gap measurements) do not align with the specified outcomes (task accuracy/error rate, task completion time, safety events, autonomy level, surgeon workload). The paper also lacks information on the autonomy level (Yang et al. Level 1–5) or any comparison with human-controlled systems. Therefore, it does not meet the inclusion criteria.",False,OUT,,,OUT,False,False,False,False,dfece645f5d79d50cbe0968b220c1525620b390a358b382661a50ad451e85254,,9.248,,False
384,EE-232,exclude,exclude,"The paper describes an active robotic system for total knee arthroplasty, where the robot is used for planning and executing the surgical procedure with surgeon guidance and control. However, the system is described as 'active robotic technology' where the surgeon guides and controls the robot, indicating it is teleoperated rather than autonomous or semi-autonomous. The paper does not mention any level of autonomy (Levels 1–5 per the Yang et al. taxonomy) or independent decision-making by the robotic system. It is a clinical study of a robotic-assisted system, not an autonomous or semi-autonomous system. Therefore, it meets the exclusion criterion for purely teleoperated/master-slave robotic surgery.",exclude,"The paper describes an active robotic system for total knee arthroplasty, where the robot is used for planning and executing the surgical procedure with surgeon guidance and control. However, the system is described as 'active robotic technology' where the surgeon guides and controls the robot, indicating it is teleoperated rather than autonomous or semi-autonomous. The paper does not mention any level of autonomy (Levels 1–5 per the Yang et al. taxonomy) or independent decision-making by the robotic system. It is a clinical study of a robotic-assisted system, not an autonomous or semi-autonomous system. Therefore, it meets the exclusion criterion for purely teleoperated/master-slave robotic surgery.",False,OUT,,,OUT,False,False,False,False,3d41b5c32f42a44403e4ee9b389efedb610675b26a04f884373f7fe6e6e900e1,,8.618,,False
222,EE-092,include,exclude,"The paper describes a surgical robot assistant with an artificial intelligence-based controller for endoscopic tool localization, but it does not mention any level of autonomy (Levels 1–5) or semi-autonomous behavior in executing physical surgical tasks. The focus appears to be on control algorithms and positioning accuracy without involving autonomous or semi-autonomous robotic components that control or direct a physical robot to perform a surgical action. The study seems to be purely teleoperated or manually controlled, which falls under exclusion criteria.",exclude,"The paper describes a surgical robot assistant with an artificial intelligence-based controller for endoscopic tool localization, but it does not mention any level of autonomy (Levels 1–5) or semi-autonomous behavior. The focus appears to be on control algorithms and positioning accuracy without demonstrating autonomous or semi-autonomous decision-making in surgical tasks. The system seems to be teleoperated with AI assistance rather than autonomous. Additionally, the abstract does not indicate any physical surgical task performed on tissue, phantoms, or in-vivo models, which is a required inclusion criterion.",False,OUT,,,OUT,False,False,False,False,6460b25b92458bf8e3734874a752b2e06a29a59c279328dcff6f15e0e99bdfc5,,6.841,,False
139,EE-057,exclude,exclude,"The paper describes a method for error compensation in surgical robots based on RCM mechanisms but does not mention any level of autonomy or semi-autonomy in the robotic system. The focus is on kinematic calibration and error reduction, not on autonomous or semi-autonomous control of the robot to perform surgical tasks. Therefore, it does not meet the inclusion criteria for the review.",exclude,"The paper describes a method for error compensation in surgical robots based on RCM mechanisms, focusing on kinematic calibration and reducing positioning errors. However, it does not mention any level of autonomy or semi-autonomy in the robotic system. The focus is on improving the accuracy and safety of existing robotic systems through calibration, not on autonomous or semi-autonomous control of surgical tasks. Therefore, it does not meet the inclusion criteria for the review.",False,OUT,,,OUT,False,False,False,False,0ced635c457c94530bc93523cbc66bfda88ef6c47e461b022252fe2be7ad19d8,,5.707,,False
761,EE-609,exclude,exclude,"The paper describes an IoMT-enabled healthcare system employing robotics and deep reinforcement learning with TCNs for dynamic surgical data analysis. However, it does not involve a physical surgical task performed by an autonomous or semi-autonomous robotic system. Instead, it focuses on data analysis and real-time monitoring without demonstrating autonomous or semi-autonomous robotic control of a physical robot to execute a surgical action. The study appears to be more about data analysis and system integration rather than evaluating autonomous surgical robotic systems performing physical tasks.",exclude,"The paper describes an IoMT-enabled healthcare system that employs robotics and deep reinforcement learning with temporal convolutional networks (TCNs) for dynamic surgical data analysis. However, it does not clearly involve a physical surgical task performed by an autonomous or semi-autonomous robotic system. The focus appears to be on data analysis and decision-making rather than on the execution of physical surgical actions by a robotic system with autonomy. Additionally, the abstract does not mention any physical surgical task (cadaver, phantom, animal, or human) being performed by an autonomous or semi-autonomous robotic component. The study seems to be more about the integration of IoMT and AI for data analysis rather than the control or execution of surgical actions by a robotic system with autonomy.",False,OUT,,,OUT,False,False,False,False,c54f5bd54a945e7067b1dab2a19a7007ddf00795492620c7167dc7806323d4b9,,7.825,,False
425,EE-273,exclude,include,"The paper describes a robotic surgical instrument for brain tissue aspiration, which is a physical surgical task. It involves an autonomous or semi-autonomous robotic component that controls a physical robot to execute a surgical action. The study is in the field of neurosurgery, which is excluded unless the task is generalizable. The task described (brain tissue aspiration) is a generalizable autonomous capability, and the paper involves an autonomous robotic component. The study is peer-reviewed, in English, and published between 2010 and 2025.",include,"The paper describes a robotic surgical instrument for brain tissue aspiration, which is a physical surgical task. It involves an autonomous or semi-autonomous robotic component that controls a physical robot to execute a surgical action. The study is peer-reviewed, in English, and involves a physical surgical task (brain tissue aspiration). The system is not purely teleoperated or manual, as it utilizes robotic control of a needle connected to a vacuum pump. The paper is within the publication date range (2010-2025). The specialty is neurosurgery, which is excluded unless the task is generalizable. However, the task described (brain tissue aspiration) is a generalizable autonomous capability, and the paper is included under the bench/preclinical autonomy category.",False,IN,exclude,"While the abstract mentions 'robotic control' and 'automatic tissue aspiration', it primarily describes a system where a user interacts with a GUI to control the needle. The description lacks evidence of *autonomous* decision-making or independent action by the robot. It appears to be a remotely controlled system, fitting the exclusion criteria for purely teleoperated systems. The robot executes actions *in response to* user input, not independently. It does not meet the requirement of an autonomous or semi-autonomous component making independent decisions about motion, planning, or execution.",FLAGGED,False,False,False,False,e7ff69f73f6ead1860ab8759a68d5f30dd489c5002a17a50f081edea4f93e358,b8fd2a6a9251ec47d4867ae114feb07ce62807b125c34647a85fb4c82804a528,8.2,13.122,False
387,EE-235,exclude,include,"The paper describes a semi-autonomous robotic-assisted system (Navio) used in total knee arthroplasty, which involves a physical surgical task (bone preparation and implant positioning). The system is not purely teleoperated, as it provides semi-autonomous control over the robotic sculpting process. The study evaluates task accuracy (RMSE values) and includes outcomes such as mechanical axis alignment, femoral coronal alignment, and tibial slope, which align with the review's focus on task accuracy and error rate. The study meets the inclusion criteria for English language, peer-reviewed original research, and involves a physical surgical task. It does not meet exclusion criteria such as being a systematic review, purely teleoperated, or non-surgical robotics.",include,"The paper describes a semi-autonomous robotic-assisted system (Navio) used in total knee arthroplasty, which involves a physical surgical task (bone preparation and implant positioning). The system is not purely teleoperated, as it provides semi-autonomous control over the robotic sculpting process. The study evaluates task accuracy (RMSE values) and includes outcomes such as mechanical axis alignment, femoral coronal alignment, and tibial slope, which align with the review's focus on task accuracy and error rate. The study meets the inclusion criteria for English language, peer-reviewed original research, and involves a physical surgical task. It does not meet exclusion criteria such as being a systematic review, purely teleoperated, or non-surgical robotics.",False,IN,exclude,"The abstract describes a 'semi-autonomous' system, but details indicate it's a hand-held robotic *assistance* tool used by a surgeon. The surgeon performs the bone cuts, and the robot provides guidance/precision. This is consistent with a teleoperated system where the human directly controls the movements, rather than the robot independently controlling or directing the surgical action. It fails the requirement for an autonomous or semi-autonomous component that *controls* or *directs* the surgical action.",FLAGGED,False,False,False,False,5ebfc3c53a2627c2cca0838ed22dafc094cec39936cb15fd7ecebecd201c3865,05234c897faac52cca022b2273b82a21c291ae29adec87ab4f6914881d8b23dc,9.358,12.582,False
728,EE-576,exclude,exclude,"The paper describes a robotic system for inserting a cochlear implant electrode array, but it does not clearly specify the level of autonomy (Levels 1–5 per the Yang et al. taxonomy) or whether the system makes independent decisions about motion, planning, or execution. The abstract suggests the system is automated, but it does not confirm the presence of an autonomous or semi-autonomous component that controls or directs a physical robot to execute a surgical action. Additionally, the specialty (otologic surgery) is excluded unless the task is generalizable. The task described is specialty-specific (cochlear implant insertion), and the paper does not indicate that the autonomous task is generalizable.",exclude,"The paper describes a robotic system for inserting a cochlear implant electrode array, but it does not clearly specify the level of autonomy (Levels 1–5 per the Yang et al. taxonomy) or whether the system makes independent decisions about motion, planning, or execution. The abstract suggests the system is automated, but it does not confirm the presence of an autonomous or semi-autonomous component that controls or directs a physical robot to execute a surgical action. Additionally, the specialty (otologic surgery) is excluded unless the task is generalizable. The task described is specialty-specific (cochlear implant insertion), and the paper does not indicate that the autonomous task is generalizable to other surgical contexts.",False,OUT,,,OUT,False,False,False,False,beb3d5f6c48547e2cae22af9656670e010c1dad1062ead1c9f81db3c2bfaa149,,8.383,,False
134,EE-055,exclude,exclude,"The paper describes a methodology for automatic keypoint generation in surgical robot trajectories using learning-by-demonstration, but it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The focus is on algorithm development and data analysis rather than on autonomous task execution. Additionally, the study appears to be a methodology paper without direct control of a robot to perform a surgical action, which falls under the exclusion criteria for ML/CV methodology papers that only analyze or predict surgical data without controlling a robot.",exclude,"The paper describes a methodology for automatic keypoint generation in surgical robot trajectories using learning-by-demonstration, but it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The focus is on algorithm development and data analysis rather than on autonomous task execution. Additionally, the study appears to be a methodology paper without direct control of a robot to perform a surgical action, which falls under the exclusion criteria for ML/CV methodology papers that only analyze or predict surgical data without controlling a robot.",False,OUT,,,OUT,False,False,False,False,1ee345fbd54bc692cf80a85453c90216e53fec496719f20275ee919b53392d62,,7.011,,False
569,EE-417,include,exclude,"The paper describes a shared control robotic system for retinal surgery, which involves a human clinician and robot collaborating during the procedure. However, it does not meet the inclusion criteria as it is classified under ophthalmic surgery, which is explicitly excluded. Additionally, the system described is a shared control system, which is not considered autonomous or semi-autonomous under the Yang et al. taxonomy as it requires continuous human control. The paper also does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action independently.",exclude,"The paper describes a shared control robotic system for retinal surgery, which involves a human clinician and robot collaborating during the procedure. However, it does not meet the inclusion criteria as it is classified under ophthalmic surgery, which is explicitly excluded. Additionally, the system described is a shared control system, which is not considered autonomous or semi-autonomous under the Yang et al. taxonomy as it requires continuous human control. The paper also does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action independently.",False,OUT,,,OUT,False,False,False,False,fb8602f3f27fe9e1af1a5d821f48adf06934518efb9cc5d47ced93b8801429c7,,7.211,,False
267,EE-115,exclude,exclude,"The paper describes a cannula-mounted robot for semi-autonomous vertebroplasty, but it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The focus is on mechanical design and performance of the robot, not on autonomy in surgical robotics. Additionally, the paper does not involve a physical surgical task on tissue, phantoms, or in-vivo models, and it does not meet the criteria for inclusion in the review.",exclude,"The paper describes a cannula-mounted robot for semi-autonomous vertebroplasty, but it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The focus is on mechanical design and performance of the robot, not on autonomy in surgical robotics. Additionally, the paper does not involve a physical surgical task on tissue, phantoms, or in-vivo models, and it does not evaluate task accuracy, error rate, or safety events. The study is more focused on mechanical design rather than autonomy in surgical robotics.",False,OUT,,,OUT,False,False,False,False,97ecb5665e5f37d5666ca22ab15e5fa050d7dd87afbf96af62d8064db7697450,,7.047,,False
103,EE-046,exclude,include,"The paper describes a collaborative spinal robot system for laminectomy, which involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The study compares robot-assisted laminectomy (RAL) with manual laminectomy (ML), involving a physical surgical task on porcine specimens. The abstract indicates the system's autonomy and the evaluation of task accuracy (penetration rate) and time, which are relevant outcomes. The study meets the inclusion criteria for language, peer-reviewed original research, and involves a physical surgical task. It does not meet exclusion criteria such as purely teleoperated systems or non-surgical robotics.",include,"The paper describes a collaborative spinal robot system for laminectomy, which involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The study compares robot-assisted laminectomy (RAL) with manual laminectomy (ML), involving a physical surgical task on porcine specimens. The abstract indicates the system's autonomy and the evaluation of task accuracy (penetration rate) and time, which are relevant outcomes. The study meets the inclusion criteria for language, peer-reviewed original research, and involves a physical surgical task. It does not meet exclusion criteria such as purely teleoperated systems or non-surgical robotics.",False,IN,exclude,"While the abstract mentions a 'collaborative spine robot system', it does not detail any autonomous or semi-autonomous behavior. The system *assists* with laminectomy, but the description strongly suggests a teleoperated or guided system where a human surgeon maintains primary control. The comparison to 'manual laminectomy' further supports this interpretation. The abstract lacks evidence of the robot making independent decisions about motion, planning, or execution, failing test #2. Additionally, the study focuses on a neurosurgical application (laminectomy), which is explicitly excluded per the specialty scope.",FLAGGED,False,False,False,False,e5123a896cb0c834671c5fd69aceadf24dba8afbc313eadef7d782f0ba89fc39,250f22e7968abf25119a9f94499a68929e0283954bad36fd8b1d1ebdd75780db,8.264,13.835,False
385,EE-233,exclude,include,"The paper describes the ROSA knee system, a semi-autonomous robotic surgical system used in total knee arthroplasty. It involves a physical surgical task (knee arthroplasty) and includes an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The system is described as a collaborative robotic system where the robot completes the surgeon's skills, indicating some level of autonomy (likely Level 3 or 4 per Yang et al. taxonomy). The study involves a physical surgical task on a cadaver, which meets the inclusion criteria. The paper is a peer-reviewed original research article in English, published between 2010 and 2025. It does not meet any exclusion criteria such as being a systematic review, purely teleoperated, or non-surgical robotics.",include,"The paper describes the ROSA knee system, a semi-autonomous robotic surgical system used in total knee arthroplasty. It involves a physical surgical task (knee arthroplasty) and includes an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The system is described as a collaborative robotic system where the robot completes the surgeon's skills, indicating some level of autonomy (likely Level 3 or 4 per Yang et al. taxonomy). The study involves cadaveric studies, which meet the inclusion criteria for physical surgical tasks. The paper is a peer-reviewed original research article in English, published between 2010 and 2025. It does not meet any exclusion criteria such as being a systematic review, purely teleoperated, or non-surgical robotics.",False,IN,exclude,"The abstract explicitly states the system is 'collaborative robotics, where the surgeon remains in charge' and that the surgeon 'handles the saw and performs the cuts'. This indicates the robot *assists* but does not independently control or direct surgical actions. It is a semi-autonomous system, but the level of autonomy does not meet the criteria of controlling or directing a physical robot to execute a surgical action; the surgeon performs the cutting. This is a purely teleoperated/master-slave system with assistance, failing test #2.",FLAGGED,False,False,False,False,bb26f30b1d4c8553f3d59e0f59efa89362df5956cd58bbe130032a58e1457f60,35cf7877f3b64c112b8324e3e0e198c8187fef78d0e944e9930207c15c84cf5f,10.268,13.102,False
190,EE-080,include,exclude,"The paper describes a controller for cooperative object manipulation with force tracking on the da Vinci Research Kit, but it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. Instead, it focuses on force control and shared autonomy through human-in-the-loop control with master and slave manipulators, which is purely teleoperated and does not meet the inclusion criteria for autonomy in surgical robotics.",exclude,"The paper describes a controller for cooperative object manipulation with force tracking on the da Vinci Research Kit, but it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. Instead, it focuses on force control and shared autonomy through human-in-the-loop control with master and slave manipulators. The system does not demonstrate independent decision-making or autonomous task execution, which is a key criterion for inclusion. Additionally, the da Vinci system is a standard teleoperated system, and the paper does not introduce an autonomous or semi-autonomous component that makes independent decisions about motion, planning, or execution.",False,OUT,,,OUT,False,False,False,False,fc13b456e96202911d7545e77e850240588f9afa447a931e4511b51a7f26db19,,7.042,,False
100,EE-044,exclude,exclude,"The paper describes a master-slave vascular intervention robotic system where the human operator directly controls the robot's movements through a console. There is no mention of autonomous or semi-autonomous decision-making by the robotic system. The focus is on improving control and feedback mechanisms rather than implementing autonomy levels 1–5 as defined by Yang et al. The system appears to be teleoperated rather than autonomous or semi-autonomous, which disqualifies it under the exclusion criteria for purely teleoperated systems.",exclude,"The paper describes a master-slave vascular intervention robotic system where the human operator directly controls the robot's movements through a console. There is no mention of autonomous or semi-autonomous control where the system makes independent decisions about motion, planning, or execution. The focus is on improving control and feedback mechanisms rather than implementing autonomy. Therefore, it does not meet the inclusion criteria for autonomy in surgical robotics.",False,OUT,,,OUT,False,False,False,False,49b6ba03d891dc22a12a7a9d2f57cde19c4f8cd895c9e48c3760392c04ef7046,,6.18,,False
71,EE-031,exclude,include,"The paper presents a dynamic motion planning solution for autonomous assistive surgical robots, which involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The focus on trajectory generation for a robotic manipulator in a surgical context aligns with the review's focus on autonomous or semi-autonomous surgical robotic systems. The paper includes validation in both simulated and experimental scenarios, which meets the inclusion criteria for simulation studies that demonstrate autonomous behavior. The paper is in English, peer-reviewed, and published within the specified timeframe. There is no indication that it is a systematic review, meta-analysis, or purely teleoperated system. The content is relevant to the review's focus on autonomy in surgical robotics.",include,"The paper presents a dynamic motion planning solution for autonomous assistive surgical robots, which involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The focus on trajectory generation for a robotic manipulator in a surgical context aligns with the review's focus on autonomous or semi-autonomous surgical robotic systems. The abstract mentions validation in both simulated and experimental scenarios, which may include physical surgical tasks. The paper is likely peer-reviewed and in English, and it addresses task accuracy and safety events (e.g., collisions). Further details would be needed to confirm the exact level of autonomy and specialty, but the abstract provides sufficient evidence to include it for further screening.",False,IN,exclude,"The abstract focuses on motion planning for a robotic manipulator but does not explicitly state that the robot *executes* a surgical action autonomously. It describes a trajectory generator and validation in simulated and experimental scenarios, but doesn't confirm the robot is performing a physical surgical task with any level of autonomy. The emphasis is on the planning algorithm itself, not the robot's surgical performance. This fails test #1 and potentially #2.",FLAGGED,False,False,False,False,64b08a94729fa8891c8f210152ade5c1b1c077e8693a918ef6e0de5ccda5cdc8,40d852c41fbb69e4b5fc20ec8b8ce674a57e27b041212c96c4a9eab6e6f7d92f,8.672,10.992,False
710,EE-558,exclude,exclude,"The paper describes a simulation-based approach for enhancing safety in orthopedic surgical planning using uncertainty quantification and machine learning techniques. However, it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. Instead, it focuses on simulation frameworks and safety mechanisms without demonstrating autonomous behavior in a physical surgical task. Additionally, the paper is a methodology paper focused on algorithm development rather than evaluating autonomous robotic systems in a surgical context.",exclude,"The paper describes a simulation-based approach for enhancing safety in orthopedic surgical planning using uncertainty quantification and machine learning techniques. However, it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. Instead, it focuses on simulation frameworks and safety mechanisms without demonstrating autonomous behavior in a physical surgical task. Additionally, the paper is a methodology paper focused on algorithm development rather than evaluating autonomous robotic systems in a surgical context.",False,OUT,,,OUT,False,False,False,False,1bd6899e6ba7235b1ea2d1c4c2cf7335efcddc76a286573482f6b48a96367add,,6.449,,False
238,EE-097,exclude,exclude,"The paper describes a method for error compensation in a microsurgical robot used for retinal microsurgery. However, it does not involve any level of surgical autonomy (Levels 1–5 per the Yang et al. taxonomy). The focus is on improving precision and safety through error compensation, not on autonomous or semi-autonomous control of the robot to execute surgical actions. The system appears to be teleoperated with human control, and there is no indication of an autonomous or semi-autonomous component making independent decisions about motion, planning, or execution.",exclude,"The paper describes a method for error compensation in a microsurgical robot used for retinal microsurgery. However, it does not involve any level of surgical autonomy (Levels 1–5 per the Yang et al. taxonomy). The focus is on improving precision and safety through error compensation, not on autonomous or semi-autonomous control of the robot. The system appears to be teleoperated with human control, as there is no indication of the robot making independent decisions about motion, planning, or execution. Therefore, it does not meet the inclusion criteria for this review.",False,OUT,,,OUT,False,False,False,False,01b586c6343fbff91873e0777e476399a07360a6cf04f4ef0cb3e7a444cd1b0e,,7.536,,False
